Order_number,Product_key,Customer_key,Order_date,Ship_date,Due_date,Quantity,Price,Sales
SO57426,392,11323,2013-05-03,2013-05-10,2013-05-15,1,4,4
SO57440,392,15269,2013-05-04,2013-05-11,2013-05-16,1,4,4
SO57438,392,507,2013-05-04,2013-05-11,2013-05-16,1,4,4
SO57457,392,16965,2013-05-04,2013-05-11,2013-05-16,1,4,4
SO57455,392,15850,2013-05-04,2013-05-11,2013-05-16,1,4,4
SO57456,392,14593,2013-05-04,2013-05-11,2013-05-16,1,4,4
SO57445,392,8649,2013-05-04,2013-05-11,2013-05-16,1,4,4
SO57442,392,13237,2013-05-04,2013-05-11,2013-05-16,1,4,4
SO57483,392,15145,2013-05-05,2013-05-12,2013-05-17,1,4,4
SO57481,392,4225,2013-05-05,2013-05-12,2013-05-17,1,4,4
SO57486,392,1345,2013-05-05,2013-05-12,2013-05-17,1,4,4
SO57485,392,1007,2013-05-05,2013-05-12,2013-05-17,1,4,4
SO57495,392,13726,2013-05-05,2013-05-12,2013-05-17,1,4,4
SO57494,392,92,2013-05-05,2013-05-12,2013-05-17,1,4,4
SO57559,392,14691,2013-05-06,2013-05-13,2013-05-18,1,4,4
SO57560,392,8343,2013-05-06,2013-05-13,2013-05-18,1,4,4
SO57550,392,2945,2013-05-06,2013-05-13,2013-05-18,1,4,4
SO57551,392,13413,2013-05-06,2013-05-13,2013-05-18,1,4,4
SO57548,392,16756,2013-05-06,2013-05-13,2013-05-18,1,4,4
SO57545,392,16731,2013-05-06,2013-05-13,2013-05-18,1,4,4
SO57537,392,3014,2013-05-06,2013-05-13,2013-05-18,1,4,4
SO57538,392,4807,2013-05-06,2013-05-13,2013-05-18,1,4,4
SO57630,392,9010,2013-05-07,2013-05-14,2013-05-19,1,4,4
SO57638,392,44,2013-05-08,2013-05-15,2013-05-20,1,4,4
SO57642,392,17573,2013-05-08,2013-05-15,2013-05-20,1,4,4
SO57664,392,9387,2013-05-08,2013-05-15,2013-05-20,1,4,4
SO57655,392,13695,2013-05-08,2013-05-15,2013-05-20,1,4,4
SO57656,392,12447,2013-05-08,2013-05-15,2013-05-20,1,4,4
SO57657,392,14471,2013-05-08,2013-05-15,2013-05-20,1,4,4
SO57697,392,5184,2013-05-09,2013-05-16,2013-05-21,1,4,4
SO57738,392,8615,2013-05-09,2013-05-16,2013-05-21,1,4,4
SO57752,392,5172,2013-05-10,2013-05-17,2013-05-22,1,4,4
SO57756,392,278,2013-05-10,2013-05-17,2013-05-22,1,4,4
SO57775,392,18374,2013-05-10,2013-05-17,2013-05-22,1,4,4
SO57773,392,14305,2013-05-10,2013-05-17,2013-05-22,1,4,4
SO57774,392,17915,2013-05-10,2013-05-17,2013-05-22,1,4,4
SO57815,392,543,2013-05-11,2013-05-18,2013-05-23,1,4,4
SO57806,392,18113,2013-05-11,2013-05-18,2013-05-23,1,4,4
SO57805,392,18272,2013-05-11,2013-05-18,2013-05-23,1,4,4
SO57816,392,16941,2013-05-11,2013-05-18,2013-05-23,1,4,4
SO57837,392,10596,2013-05-11,2013-05-18,2013-05-23,1,4,4
SO57838,392,12128,2013-05-11,2013-05-18,2013-05-23,1,4,4
SO57862,392,14198,2013-05-12,2013-05-19,2013-05-24,1,4,4
SO57877,392,17469,2013-05-12,2013-05-19,2013-05-24,1,4,4
SO57880,392,16165,2013-05-12,2013-05-19,2013-05-24,1,4,4
SO57881,392,15974,2013-05-12,2013-05-19,2013-05-24,1,4,4
SO57926,392,14677,2013-05-13,2013-05-20,2013-05-25,1,4,4
SO57951,392,16168,2013-05-13,2013-05-20,2013-05-25,1,4,4
SO57959,392,3523,2013-05-14,2013-05-21,2013-05-26,1,4,4
SO57964,392,8512,2013-05-14,2013-05-21,2013-05-26,1,4,4
SO57968,392,18154,2013-05-14,2013-05-21,2013-05-26,1,4,4
SO57961,392,8954,2013-05-14,2013-05-21,2013-05-26,1,4,4
SO57990,392,9970,2013-05-14,2013-05-21,2013-05-26,1,4,4
SO57987,392,8935,2013-05-14,2013-05-21,2013-05-26,1,4,4
SO57988,392,13089,2013-05-14,2013-05-21,2013-05-26,1,4,4
SO57971,392,6349,2013-05-14,2013-05-21,2013-05-26,1,4,4
SO57975,392,14293,2013-05-14,2013-05-21,2013-05-26,1,4,4
SO57976,392,13450,2013-05-14,2013-05-21,2013-05-26,1,4,4
SO57974,392,14625,2013-05-14,2013-05-21,2013-05-26,1,4,4
SO58008,392,8614,2013-05-14,2013-05-21,2013-05-26,1,4,4
SO58022,392,2997,2013-05-15,2013-05-22,2013-05-27,1,4,4
SO58021,392,4824,2013-05-15,2013-05-22,2013-05-27,1,4,4
SO58046,392,6877,2013-05-15,2013-05-22,2013-05-27,1,4,4
SO58056,392,9443,2013-05-15,2013-05-22,2013-05-27,1,4,4
SO58040,392,15315,2013-05-15,2013-05-22,2013-05-27,1,4,4
SO58041,392,13356,2013-05-15,2013-05-22,2013-05-27,1,4,4
SO58042,392,2757,2013-05-15,2013-05-22,2013-05-27,1,4,4
SO58037,392,17861,2013-05-15,2013-05-22,2013-05-27,1,4,4
SO58031,392,15560,2013-05-15,2013-05-22,2013-05-27,1,4,4
SO58032,392,18054,2013-05-15,2013-05-22,2013-05-27,1,4,4
SO58128,392,11598,2013-05-16,2013-05-23,2013-05-28,1,4,4
SO58127,392,12987,2013-05-16,2013-05-23,2013-05-28,1,4,4
SO58124,392,14972,2013-05-16,2013-05-23,2013-05-28,1,4,4
SO58101,392,8523,2013-05-16,2013-05-23,2013-05-28,1,4,4
SO58106,392,12610,2013-05-16,2013-05-23,2013-05-28,1,4,4
SO58109,392,12379,2013-05-16,2013-05-23,2013-05-28,1,4,4
SO58114,392,16343,2013-05-16,2013-05-23,2013-05-28,1,4,4
SO58086,392,5951,2013-05-16,2013-05-23,2013-05-28,1,4,4
SO58082,392,142,2013-05-16,2013-05-23,2013-05-28,1,4,4
SO58133,392,3683,2013-05-17,2013-05-24,2013-05-29,1,4,4
SO58138,392,5699,2013-05-17,2013-05-24,2013-05-29,1,4,4
SO58140,392,10105,2013-05-17,2013-05-24,2013-05-29,1,4,4
SO58144,392,508,2013-05-17,2013-05-24,2013-05-29,1,4,4
SO58160,392,6878,2013-05-17,2013-05-24,2013-05-29,1,4,4
SO58162,392,8524,2013-05-17,2013-05-24,2013-05-29,1,4,4
SO58189,392,5581,2013-05-17,2013-05-24,2013-05-29,1,4,4
SO58207,392,13314,2013-05-18,2013-05-25,2013-05-30,1,4,4
SO58225,392,9961,2013-05-18,2013-05-25,2013-05-30,1,4,4
SO58272,392,13549,2013-05-19,2013-05-26,2013-05-31,1,4,4
SO58256,392,7760,2013-05-19,2013-05-26,2013-05-31,1,4,4
SO58287,392,15825,2013-05-19,2013-05-26,2013-05-31,1,4,4
SO58300,392,520,2013-05-20,2013-05-27,2013-06-01,1,4,4
SO58301,392,18163,2013-05-20,2013-05-27,2013-06-01,1,4,4
SO58305,392,14045,2013-05-20,2013-05-27,2013-06-01,1,4,4
SO58317,392,8467,2013-05-20,2013-05-27,2013-06-01,1,4,4
SO58318,392,5331,2013-05-20,2013-05-27,2013-06-01,1,4,4
SO58315,392,1491,2013-05-20,2013-05-27,2013-06-01,1,4,4
SO58344,392,9027,2013-05-20,2013-05-27,2013-06-01,1,4,4
SO58346,392,15360,2013-05-20,2013-05-27,2013-06-01,1,4,4
SO58370,392,301,2013-05-21,2013-05-28,2013-06-02,1,4,4
SO58367,392,16439,2013-05-21,2013-05-28,2013-06-02,1,4,4
SO58365,392,301,2013-05-21,2013-05-28,2013-06-02,1,4,4
SO58366,392,259,2013-05-21,2013-05-28,2013-06-02,1,4,4
SO58364,392,17981,2013-05-21,2013-05-28,2013-06-02,1,4,4
SO58385,392,7035,2013-05-21,2013-05-28,2013-06-02,1,4,4
SO58386,392,8390,2013-05-21,2013-05-28,2013-06-02,1,4,4
SO58406,392,8610,2013-05-21,2013-05-28,2013-06-02,1,4,4
SO58421,392,5183,2013-05-22,2013-05-29,2013-06-03,1,4,4
SO58420,392,9244,2013-05-22,2013-05-29,2013-06-03,1,4,4
SO58428,392,15777,2013-05-22,2013-05-29,2013-06-03,1,4,4
SO58433,392,13659,2013-05-22,2013-05-29,2013-06-03,1,4,4
SO58431,392,9087,2013-05-22,2013-05-29,2013-06-03,1,4,4
SO58444,392,5196,2013-05-22,2013-05-29,2013-06-03,1,4,4
SO58498,392,13623,2013-05-23,2013-05-30,2013-06-04,1,4,4
SO58507,392,3194,2013-05-23,2013-05-30,2013-06-04,1,4,4
SO58511,392,12625,2013-05-23,2013-05-30,2013-06-04,1,4,4
SO58495,392,9085,2013-05-23,2013-05-30,2013-06-04,1,4,4
SO58491,392,17231,2013-05-23,2013-05-30,2013-06-04,1,4,4
SO58488,392,632,2013-05-23,2013-05-30,2013-06-04,1,4,4
SO58479,392,9232,2013-05-23,2013-05-30,2013-06-04,1,4,4
SO58480,392,8631,2013-05-23,2013-05-30,2013-06-04,1,4,4
SO58539,392,11592,2013-05-23,2013-05-30,2013-06-04,1,4,4
SO58532,392,10385,2013-05-23,2013-05-30,2013-06-04,1,4,4
SO58520,392,5792,2013-05-23,2013-05-30,2013-06-04,1,4,4
SO58512,392,16157,2013-05-23,2013-05-30,2013-06-04,1,4,4
SO58544,392,6307,2013-05-24,2013-05-31,2013-06-05,1,4,4
SO58552,392,216,2013-05-24,2013-05-31,2013-06-05,1,4,4
SO58549,392,16374,2013-05-24,2013-05-31,2013-06-05,1,4,4
SO58565,392,14326,2013-05-24,2013-05-31,2013-06-05,1,4,4
SO58564,392,15906,2013-05-24,2013-05-31,2013-06-05,1,4,4
SO58556,392,331,2013-05-24,2013-05-31,2013-06-05,1,4,4
SO58557,392,331,2013-05-24,2013-05-31,2013-06-05,1,4,4
SO58577,392,12041,2013-05-24,2013-05-31,2013-06-05,1,4,4
SO58578,392,15998,2013-05-24,2013-05-31,2013-06-05,1,4,4
SO58572,392,11173,2013-05-24,2013-05-31,2013-06-05,1,4,4
SO58600,392,20,2013-05-25,2013-06-01,2013-06-06,1,4,4
SO58598,392,166,2013-05-25,2013-06-01,2013-06-06,1,4,4
SO58612,392,3174,2013-05-25,2013-06-01,2013-06-06,1,4,4
SO58696,392,9093,2013-05-26,2013-06-02,2013-06-07,1,4,4
SO58688,392,12119,2013-05-26,2013-06-02,2013-06-07,1,4,4
SO58651,392,16565,2013-05-26,2013-06-02,2013-06-07,1,4,4
SO58647,392,8507,2013-05-26,2013-06-02,2013-06-07,1,4,4
SO58650,392,7759,2013-05-26,2013-06-02,2013-06-07,1,4,4
SO58649,392,170,2013-05-26,2013-06-02,2013-06-07,1,4,4
SO58745,392,14683,2013-05-27,2013-06-03,2013-06-08,1,4,4
SO58715,392,1679,2013-05-27,2013-06-03,2013-06-08,1,4,4
SO58721,392,16220,2013-05-27,2013-06-03,2013-06-08,1,4,4
SO58756,392,6145,2013-05-27,2013-06-03,2013-06-08,1,4,4
SO58748,392,13692,2013-05-27,2013-06-03,2013-06-08,1,4,4
SO58804,392,9569,2013-05-28,2013-06-04,2013-06-09,1,4,4
SO58805,392,11398,2013-05-28,2013-06-04,2013-06-09,1,4,4
SO58784,392,16945,2013-05-28,2013-06-04,2013-06-09,1,4,4
SO58791,392,16443,2013-05-28,2013-06-04,2013-06-09,1,4,4
SO58786,392,13570,2013-05-28,2013-06-04,2013-06-09,1,4,4
SO58815,392,8566,2013-05-28,2013-06-04,2013-06-09,1,4,4
SO58833,392,240,2013-05-28,2013-06-04,2013-06-09,1,4,4
SO58855,392,13933,2013-05-29,2013-06-05,2013-06-10,1,4,4
SO58849,392,16218,2013-05-29,2013-06-05,2013-06-10,1,4,4
SO58851,392,269,2013-05-29,2013-06-05,2013-06-10,1,4,4
SO58848,392,216,2013-05-29,2013-06-05,2013-06-10,1,4,4
SO58890,392,8603,2013-05-29,2013-06-05,2013-06-10,1,4,4
SO58872,392,3813,2013-05-29,2013-06-05,2013-06-10,1,4,4
SO58871,392,2806,2013-05-29,2013-06-05,2013-06-10,1,4,4
SO58858,392,13431,2013-05-29,2013-06-05,2013-06-10,1,4,4
SO59085,392,18093,2013-05-30,2013-06-06,2013-06-11,1,4,4
SO59087,392,10019,2013-05-30,2013-06-06,2013-06-11,1,4,4
SO59122,392,9229,2013-05-30,2013-06-06,2013-06-11,1,4,4
SO59106,392,13073,2013-05-30,2013-06-06,2013-06-11,1,4,4
SO59108,392,13138,2013-05-30,2013-06-06,2013-06-11,1,4,4
SO59103,392,10866,2013-05-30,2013-06-06,2013-06-11,1,4,4
SO59104,392,8910,2013-05-30,2013-06-06,2013-06-11,1,4,4
SO59095,392,923,2013-05-30,2013-06-06,2013-06-11,1,4,4
SO59094,392,14019,2013-05-30,2013-06-06,2013-06-11,1,4,4
SO59144,392,4207,2013-05-31,2013-06-07,2013-06-12,1,4,4
SO59173,392,9059,2013-05-31,2013-06-07,2013-06-12,1,4,4
SO59157,392,13737,2013-05-31,2013-06-07,2013-06-12,1,4,4
SO59150,392,6825,2013-05-31,2013-06-07,2013-06-12,1,4,4
SO59147,392,10037,2013-05-31,2013-06-07,2013-06-12,1,4,4
SO59176,392,10113,2013-05-31,2013-06-07,2013-06-12,1,4,4
SO59221,392,17996,2013-06-01,2013-06-08,2013-06-13,1,4,4
SO59215,392,912,2013-06-01,2013-06-08,2013-06-13,1,4,4
SO59214,392,13279,2013-06-01,2013-06-08,2013-06-13,1,4,4
SO59311,392,8520,2013-06-02,2013-06-09,2013-06-14,1,4,4
SO59277,392,5174,2013-06-02,2013-06-09,2013-06-14,1,4,4
SO59288,392,5434,2013-06-02,2013-06-09,2013-06-14,1,4,4
SO59292,392,332,2013-06-02,2013-06-09,2013-06-14,1,4,4
SO59346,392,5178,2013-06-03,2013-06-10,2013-06-15,1,4,4
SO59398,392,8437,2013-06-03,2013-06-10,2013-06-15,1,4,4
SO59365,392,5536,2013-06-03,2013-06-10,2013-06-15,1,4,4
SO59367,392,15418,2013-06-03,2013-06-10,2013-06-15,1,4,4
SO59425,392,13974,2013-06-04,2013-06-11,2013-06-16,1,4,4
SO59424,392,288,2013-06-04,2013-06-11,2013-06-16,1,4,4
SO59439,392,1377,2013-06-04,2013-06-11,2013-06-16,1,4,4
SO59475,392,6665,2013-06-04,2013-06-11,2013-06-16,1,4,4
SO59487,392,11582,2013-06-04,2013-06-11,2013-06-16,1,4,4
SO59491,392,8623,2013-06-05,2013-06-12,2013-06-17,1,4,4
SO59492,392,8624,2013-06-05,2013-06-12,2013-06-17,1,4,4
SO59498,392,1693,2013-06-05,2013-06-12,2013-06-17,1,4,4
SO59501,392,17339,2013-06-05,2013-06-12,2013-06-17,1,4,4
SO59516,392,3662,2013-06-05,2013-06-12,2013-06-17,1,4,4
SO59504,392,6776,2013-06-05,2013-06-12,2013-06-17,1,4,4
SO59532,392,15822,2013-06-05,2013-06-12,2013-06-17,1,4,4
SO59530,392,2792,2013-06-05,2013-06-12,2013-06-17,1,4,4
SO59540,392,9466,2013-06-05,2013-06-12,2013-06-17,1,4,4
SO59553,392,9227,2013-06-05,2013-06-12,2013-06-17,1,4,4
SO59568,392,11291,2013-06-05,2013-06-12,2013-06-17,1,4,4
SO59606,392,14700,2013-06-06,2013-06-13,2013-06-18,1,4,4
SO59587,392,1680,2013-06-06,2013-06-13,2013-06-18,1,4,4
SO59593,392,8224,2013-06-06,2013-06-13,2013-06-18,1,4,4
SO59591,392,13652,2013-06-06,2013-06-13,2013-06-18,1,4,4
SO59631,392,9221,2013-06-06,2013-06-13,2013-06-18,1,4,4
SO59664,392,14429,2013-06-07,2013-06-14,2013-06-19,1,4,4
SO59655,392,3676,2013-06-07,2013-06-14,2013-06-19,1,4,4
SO59654,392,4149,2013-06-07,2013-06-14,2013-06-19,1,4,4
SO59679,392,11822,2013-06-07,2013-06-14,2013-06-19,1,4,4
SO59678,392,15851,2013-06-07,2013-06-14,2013-06-19,1,4,4
SO59700,392,14992,2013-06-07,2013-06-14,2013-06-19,1,4,4
SO59755,392,6446,2013-06-08,2013-06-15,2013-06-20,1,4,4
SO59740,392,8426,2013-06-08,2013-06-15,2013-06-20,1,4,4
SO59717,392,18075,2013-06-08,2013-06-15,2013-06-20,1,4,4
SO59716,392,234,2013-06-08,2013-06-15,2013-06-20,1,4,4
SO59790,392,9798,2013-06-09,2013-06-16,2013-06-21,1,4,4
SO59791,392,13131,2013-06-09,2013-06-16,2013-06-21,1,4,4
SO59766,392,16466,2013-06-09,2013-06-16,2013-06-21,1,4,4
SO59767,392,16467,2013-06-09,2013-06-16,2013-06-21,1,4,4
SO59768,392,18165,2013-06-09,2013-06-16,2013-06-21,1,4,4
SO59826,392,12487,2013-06-09,2013-06-16,2013-06-21,1,4,4
SO59817,392,16356,2013-06-09,2013-06-16,2013-06-21,1,4,4
SO59840,392,4799,2013-06-10,2013-06-17,2013-06-22,1,4,4
SO59842,392,1009,2013-06-10,2013-06-17,2013-06-22,1,4,4
SO59857,392,3177,2013-06-10,2013-06-17,2013-06-22,1,4,4
SO59863,392,9803,2013-06-10,2013-06-17,2013-06-22,1,4,4
SO59899,392,13027,2013-06-10,2013-06-17,2013-06-22,1,4,4
SO59884,392,8979,2013-06-10,2013-06-17,2013-06-22,1,4,4
SO59886,392,16372,2013-06-10,2013-06-17,2013-06-22,1,4,4
SO59893,392,11225,2013-06-10,2013-06-17,2013-06-22,1,4,4
SO59928,392,263,2013-06-11,2013-06-18,2013-06-23,1,4,4
SO59916,392,4830,2013-06-11,2013-06-18,2013-06-23,1,4,4
SO59960,392,6286,2013-06-11,2013-06-18,2013-06-23,1,4,4
SO59945,392,9178,2013-06-11,2013-06-18,2013-06-23,1,4,4
SO59948,392,16158,2013-06-11,2013-06-18,2013-06-23,1,4,4
SO59942,392,12943,2013-06-11,2013-06-18,2013-06-23,1,4,4
SO59973,392,12931,2013-06-11,2013-06-18,2013-06-23,1,4,4
SO59997,392,263,2013-06-12,2013-06-19,2013-06-24,1,4,4
SO59995,392,13501,2013-06-12,2013-06-19,2013-06-24,1,4,4
SO59990,392,14811,2013-06-12,2013-06-19,2013-06-24,1,4,4
SO60024,392,4015,2013-06-12,2013-06-19,2013-06-24,1,4,4
SO60034,392,9206,2013-06-12,2013-06-19,2013-06-24,1,4,4
SO60121,392,11608,2013-06-13,2013-06-20,2013-06-25,1,4,4
SO60120,392,8428,2013-06-13,2013-06-20,2013-06-25,1,4,4
SO60102,392,9243,2013-06-13,2013-06-20,2013-06-25,1,4,4
SO60110,392,6672,2013-06-13,2013-06-20,2013-06-25,1,4,4
SO60065,392,177,2013-06-13,2013-06-20,2013-06-25,1,4,4
SO60078,392,4100,2013-06-13,2013-06-20,2013-06-25,1,4,4
SO60083,392,1551,2013-06-13,2013-06-20,2013-06-25,1,4,4
SO60153,392,9797,2013-06-14,2013-06-21,2013-06-26,1,4,4
SO60151,392,12612,2013-06-14,2013-06-21,2013-06-26,1,4,4
SO60150,392,8915,2013-06-14,2013-06-21,2013-06-26,1,4,4
SO60139,392,14765,2013-06-14,2013-06-21,2013-06-26,1,4,4
SO60134,392,18034,2013-06-14,2013-06-21,2013-06-26,1,4,4
SO60132,392,17866,2013-06-14,2013-06-21,2013-06-26,1,4,4
SO60131,392,16676,2013-06-14,2013-06-21,2013-06-26,1,4,4
SO60228,392,6155,2013-06-15,2013-06-22,2013-06-27,1,4,4
SO60204,392,14161,2013-06-15,2013-06-22,2013-06-27,1,4,4
SO60202,392,13971,2013-06-15,2013-06-22,2013-06-27,1,4,4
SO60199,392,18035,2013-06-15,2013-06-22,2013-06-27,1,4,4
SO60218,392,12980,2013-06-15,2013-06-22,2013-06-27,1,4,4
SO60220,392,14681,2013-06-15,2013-06-22,2013-06-27,1,4,4
SO60265,392,18254,2013-06-16,2013-06-23,2013-06-28,1,4,4
SO60306,392,6499,2013-06-16,2013-06-23,2013-06-28,1,4,4
SO60307,392,11298,2013-06-16,2013-06-23,2013-06-28,1,4,4
SO60325,392,4722,2013-06-17,2013-06-24,2013-06-29,1,4,4
SO60330,392,1683,2013-06-17,2013-06-24,2013-06-29,1,4,4
SO60331,392,988,2013-06-17,2013-06-24,2013-06-29,1,4,4
SO60329,392,1673,2013-06-17,2013-06-24,2013-06-29,1,4,4
SO60350,392,8506,2013-06-17,2013-06-24,2013-06-29,1,4,4
SO60349,392,2786,2013-06-17,2013-06-24,2013-06-29,1,4,4
SO60342,392,2759,2013-06-17,2013-06-24,2013-06-29,1,4,4
SO60374,392,13035,2013-06-17,2013-06-24,2013-06-29,1,4,4
SO60366,392,8599,2013-06-17,2013-06-24,2013-06-29,1,4,4
SO60355,392,15888,2013-06-17,2013-06-24,2013-06-29,1,4,4
SO60354,392,15834,2013-06-17,2013-06-24,2013-06-29,1,4,4
SO60381,392,16499,2013-06-17,2013-06-24,2013-06-29,1,4,4
SO60390,392,5683,2013-06-18,2013-06-25,2013-06-30,1,4,4
SO60387,392,5175,2013-06-18,2013-06-25,2013-06-30,1,4,4
SO60395,392,201,2013-06-18,2013-06-25,2013-06-30,1,4,4
SO60409,392,9065,2013-06-18,2013-06-25,2013-06-30,1,4,4
SO60414,392,9496,2013-06-18,2013-06-25,2013-06-30,1,4,4
SO60415,392,6151,2013-06-18,2013-06-25,2013-06-30,1,4,4
SO60463,392,2128,2013-06-19,2013-06-26,2013-07-01,1,4,4
SO60487,392,437,2013-06-19,2013-06-26,2013-07-01,1,4,4
SO60491,392,6262,2013-06-19,2013-06-26,2013-07-01,1,4,4
SO60485,392,9148,2013-06-19,2013-06-26,2013-07-01,1,4,4
SO60472,392,14173,2013-06-19,2013-06-26,2013-07-01,1,4,4
SO60470,392,16567,2013-06-19,2013-06-26,2013-07-01,1,4,4
SO60471,392,16410,2013-06-19,2013-06-26,2013-07-01,1,4,4
SO60469,392,129,2013-06-19,2013-06-26,2013-07-01,1,4,4
SO60501,392,9240,2013-06-19,2013-06-26,2013-07-01,1,4,4
SO60514,392,9311,2013-06-19,2013-06-26,2013-07-01,1,4,4
SO60543,392,16956,2013-06-20,2013-06-27,2013-07-02,1,4,4
SO60598,392,14478,2013-06-21,2013-06-28,2013-07-03,1,4,4
SO60599,392,9958,2013-06-21,2013-06-28,2013-07-03,1,4,4
SO60577,392,712,2013-06-21,2013-06-28,2013-07-03,1,4,4
SO60567,392,4736,2013-06-21,2013-06-28,2013-07-03,1,4,4
SO60621,392,8481,2013-06-21,2013-06-28,2013-07-03,1,4,4
SO60637,392,3666,2013-06-22,2013-06-29,2013-07-04,1,4,4
SO60641,392,4603,2013-06-22,2013-06-29,2013-07-04,1,4,4
SO60667,392,6936,2013-06-22,2013-06-29,2013-07-04,1,4,4
SO60668,392,8496,2013-06-22,2013-06-29,2013-07-04,1,4,4
SO60654,392,14423,2013-06-22,2013-06-29,2013-07-04,1,4,4
SO60655,392,13966,2013-06-22,2013-06-29,2013-07-04,1,4,4
SO60646,392,4823,2013-06-22,2013-06-29,2013-07-04,1,4,4
SO60694,392,8114,2013-06-22,2013-06-29,2013-07-04,1,4,4
SO60692,392,6670,2013-06-22,2013-06-29,2013-07-04,1,4,4
SO60693,392,11295,2013-06-22,2013-06-29,2013-07-04,1,4,4
SO60723,392,13544,2013-06-23,2013-06-30,2013-07-05,1,4,4
SO60722,392,13557,2013-06-23,2013-06-30,2013-07-05,1,4,4
SO60718,392,4682,2013-06-23,2013-06-30,2013-07-05,1,4,4
SO60721,392,10059,2013-06-23,2013-06-30,2013-07-05,1,4,4
SO60704,392,193,2013-06-23,2013-06-30,2013-07-05,1,4,4
SO60705,392,261,2013-06-23,2013-06-30,2013-07-05,1,4,4
SO60756,392,9292,2013-06-23,2013-06-30,2013-07-05,1,4,4
SO60758,392,15867,2013-06-23,2013-06-30,2013-07-05,1,4,4
SO60753,392,11296,2013-06-23,2013-06-30,2013-07-05,1,4,4
SO60781,392,14070,2013-06-24,2013-07-01,2013-07-06,1,4,4
SO60782,392,13263,2013-06-24,2013-07-01,2013-07-06,1,4,4
SO60799,392,12602,2013-06-24,2013-07-01,2013-07-06,1,4,4
SO60802,392,13548,2013-06-24,2013-07-01,2013-07-06,1,4,4
SO60840,392,6075,2013-06-25,2013-07-02,2013-07-07,1,4,4
SO60890,392,8435,2013-06-25,2013-07-02,2013-07-07,1,4,4
SO60880,392,8957,2013-06-25,2013-07-02,2013-07-07,1,4,4
SO60856,392,14897,2013-06-25,2013-07-02,2013-07-07,1,4,4
SO60851,392,712,2013-06-25,2013-07-02,2013-07-07,1,4,4
SO60849,392,9976,2013-06-25,2013-07-02,2013-07-07,1,4,4
SO60867,392,8525,2013-06-25,2013-07-02,2013-07-07,1,4,4
SO60899,392,424,2013-06-26,2013-07-03,2013-07-08,1,4,4
SO60903,392,17640,2013-06-26,2013-07-03,2013-07-08,1,4,4
SO60902,392,4173,2013-06-26,2013-07-03,2013-07-08,1,4,4
SO60916,392,9056,2013-06-26,2013-07-03,2013-07-08,1,4,4
SO60917,392,9162,2013-06-26,2013-07-03,2013-07-08,1,4,4
SO60919,392,18444,2013-06-26,2013-07-03,2013-07-08,1,4,4
SO60947,392,11267,2013-06-26,2013-07-03,2013-07-08,1,4,4
SO60969,392,16953,2013-06-27,2013-07-04,2013-07-09,1,4,4
SO60968,392,2624,2013-06-27,2013-07-04,2013-07-09,1,4,4
SO60967,392,14913,2013-06-27,2013-07-04,2013-07-09,1,4,4
SO60976,392,13969,2013-06-27,2013-07-04,2013-07-09,1,4,4
SO60973,392,17868,2013-06-27,2013-07-04,2013-07-09,1,4,4
SO60974,392,531,2013-06-27,2013-07-04,2013-07-09,1,4,4
SO60991,392,5282,2013-06-27,2013-07-04,2013-07-09,1,4,4
SO60997,392,13876,2013-06-27,2013-07-04,2013-07-09,1,4,4
SO61005,392,9473,2013-06-27,2013-07-04,2013-07-09,1,4,4
SO61006,392,6164,2013-06-27,2013-07-04,2013-07-09,1,4,4
SO61049,392,13939,2013-06-28,2013-07-05,2013-07-10,1,4,4
SO61047,392,16564,2013-06-28,2013-07-05,2013-07-10,1,4,4
SO61065,392,8499,2013-06-28,2013-07-05,2013-07-10,1,4,4
SO61064,392,10865,2013-06-28,2013-07-05,2013-07-10,1,4,4
SO61091,392,6466,2013-06-28,2013-07-05,2013-07-10,1,4,4
SO61100,392,13887,2013-06-29,2013-07-06,2013-07-11,1,4,4
SO61102,392,8977,2013-06-29,2013-07-06,2013-07-11,1,4,4
SO61124,392,14375,2013-06-29,2013-07-06,2013-07-11,1,4,4
SO61120,392,254,2013-06-29,2013-07-06,2013-07-11,1,4,4
SO61119,392,720,2013-06-29,2013-07-06,2013-07-11,1,4,4
SO61169,392,15938,2013-06-29,2013-07-06,2013-07-11,1,4,4
SO61151,392,11996,2013-06-29,2013-07-06,2013-07-11,1,4,4
SO61285,392,12792,2013-06-30,2013-07-07,2013-07-12,1,4,4
SO61283,392,15274,2013-06-30,2013-07-07,2013-07-12,1,4,4
SO61301,392,5748,2013-06-30,2013-07-07,2013-07-12,1,4,4
SO61330,392,13395,2013-07-01,2013-07-08,2013-07-13,1,4,4
SO61331,392,263,2013-07-01,2013-07-08,2013-07-13,1,4,4
SO61315,392,4147,2013-07-01,2013-07-08,2013-07-13,1,4,4
SO61319,392,9263,2013-07-01,2013-07-08,2013-07-13,1,4,4
SO61393,392,5086,2013-07-02,2013-07-09,2013-07-14,1,4,4
SO61384,392,87,2013-07-02,2013-07-09,2013-07-14,1,4,4
SO61379,392,5437,2013-07-02,2013-07-09,2013-07-14,1,4,4
SO61407,392,9975,2013-07-02,2013-07-09,2013-07-14,1,4,4
SO61408,392,15916,2013-07-02,2013-07-09,2013-07-14,1,4,4
SO61423,392,2560,2013-07-02,2013-07-09,2013-07-14,1,4,4
SO61418,392,13586,2013-07-02,2013-07-09,2013-07-14,1,4,4
